q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,41948,41948,242,13,0.4048582995951417,5.263157894736842,0,0,74.94721209842166,180,900,51,4,26,13,14,7,20,25,40,0,29,14,13,9,13,20,842,4,26,31,23,7,41,101,326,0,95,32,43,46,39,48
180,1,41901,41901,238,10,0.4048582995951417,5.263157894736842,0,0,73.94891158174993,180,900,53,0,0,24,5,0,14,59,42,0,23,13,17,14,9,11,891,0,0,24,9,0,25,149,595,0,55,52,42,43,17,22
180,1,41928,41928,239,8,0.8097165991902834,2.834008097165992,0,0,69.37389740571516,180,900,53,0,7,19,34,17,11,33,37,0,26,11,12,16,6,21,832,0,7,19,34,24,22,90,310,0,68,18,32,30,17,46
180,1,42008,42008,240,9,0.8097165991902834,4.4534412955465585,0,0,69.70569627937488,180,900,52,0,0,5,15,24,13,30,40,0,25,11,19,13,8,11,892,0,0,9,20,38,25,98,359,0,54,19,29,45,21,22
180,1,44110,44110,241,25,2.42914979757085,11.740890688259109,0,0,81.59160447585728,180,900,50,0,0,0,0,19,17,47,48,20,36,11,9,11,13,5,865,0,0,0,0,34,37,125,397,31,71,33,28,42,69,19
180,1,43294,43294,241,23,2.0242914979757085,12.550607287449392,0,0,79.045261345059,180,900,54,0,0,19,4,14,16,38,48,5,32,19,14,15,12,10,841,0,0,19,4,21,41,134,574,5,109,41,40,43,27,19
180,1,43544,43544,238,16,2.42914979757085,6.477732793522267,0,0,72.112512542838,180,900,55,0,0,15,24,15,5,32,41,0,56,12,19,19,13,9,915,0,0,18,48,19,7,135,314,0,107,27,30,32,26,19
180,1,42095,42095,242,4,0.0,4.048582995951417,0,0,67.77305497915988,180,900,50,0,0,12,12,13,5,31,37,7,23,14,20,9,10,17,875,0,0,14,17,24,17,79,302,7,41,18,45,23,20,31
180,1,43210,43210,239,31,4.048582995951417,12.145748987854251,0,0,74.60297369387929,180,900,56,37,20,24,4,15,8,34,46,44,38,13,22,16,17,10,830,37,20,24,7,38,21,122,386,44,89,30,39,53,32,18
180,1,45562,45562,240,21,4.048582995951417,9.7165991902834,0,0,73.31109476794802,180,900,52,0,0,18,7,0,5,36,46,12,53,12,19,14,12,8,879,0,0,18,16,1,11,115,344,19,111,23,43,40,17,19
