q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,42675,42675,248,17,1.937984496124031,5.426356589147287,0,0,76.57933862346779,180,720,55,0,0,6,6,32,7,28,39,16,29,10,19,13,8,13,792,0,0,13,9,43,26,117,320,16,68,24,44,33,27,24
180,1,43879,43879,246,19,0.7751937984496124,7.751937984496124,0,0,74.0849945429537,180,720,53,0,0,6,21,5,10,48,39,14,26,12,16,11,9,7,640,0,0,9,31,6,21,152,548,14,48,36,41,28,20,11
180,1,43596,43596,247,33,4.263565891472868,12.4031007751938,0,0,78.14380052444405,180,720,56,0,0,31,27,18,8,34,45,16,26,14,14,13,6,16,708,0,0,31,75,34,12,163,376,16,101,35,39,51,14,41
180,1,44452,44452,246,24,1.937984496124031,10.077519379844961,0,0,79.18265457993141,180,720,52,23,26,0,33,11,5,54,45,9,43,6,18,11,12,9,713,23,26,0,33,17,13,155,354,9,133,18,43,25,27,25
180,1,42627,42627,245,23,1.1627906976744187,6.5891472868217065,0,0,73.89162584094362,180,720,56,0,0,53,12,11,5,31,44,0,34,7,16,7,13,8,638,0,0,53,12,11,5,92,549,0,81,23,49,16,26,26
180,1,43274,43274,246,26,3.875968992248062,9.689922480620156,0,0,65.01433539380356,180,720,52,2,3,14,14,12,17,44,45,29,22,12,9,12,8,12,706,2,3,20,16,44,62,120,599,47,95,28,40,27,17,30
180,1,44625,44625,241,15,1.1627906976744187,4.263565891472868,0,0,76.22162487196694,180,720,54,0,1,12,1,11,11,36,38,10,22,18,11,13,13,9,722,0,1,13,1,12,18,99,304,15,44,38,25,37,28,22
180,1,42996,42996,251,15,1.937984496124031,3.488372093023256,0,0,74.82441052526637,180,720,54,0,0,13,6,0,7,35,36,0,28,9,9,15,10,7,749,0,0,18,9,0,21,56,331,0,57,26,30,31,24,20
180,1,43930,43930,250,31,2.3255813953488373,12.790697674418606,0,0,81.35900905750037,180,720,54,0,0,10,23,14,18,44,47,0,39,20,18,13,10,12,721,0,0,24,41,39,30,150,552,0,108,35,64,35,24,34
180,1,42605,42605,245,23,1.1627906976744187,8.13953488372093,0,0,77.18231014584461,180,720,52,0,0,25,3,7,21,44,43,16,27,11,18,17,14,9,687,0,0,25,7,13,31,215,549,16,81,22,46,37,44,22
180,1,42888,42888,244,12,0.7751937984496124,3.488372093023256,0,0,84.02163417689468,180,720,52,0,0,19,33,13,5,49,37,0,38,7,18,24,10,9,772,0,0,31,48,29,8,148,311,0,92,20,40,78,27,22
180,1,43852,43852,248,30,3.10077519379845,8.13953488372093,0,0,92.68425919324054,180,720,52,0,0,8,12,9,8,29,41,11,30,19,19,12,8,12,678,0,0,8,21,12,15,129,551,11,104,48,59,54,27,50
180,1,42779,42779,244,18,1.937984496124031,6.976744186046512,0,0,80.42488834393788,180,720,52,0,0,0,14,27,7,31,44,0,17,9,7,6,17,8,750,0,0,0,14,36,20,57,561,0,39,15,9,16,31,14
180,1,44266,44266,247,30,4.651162790697675,13.953488372093023,0,0,75.95511647314557,180,720,53,5,14,43,3,17,67,21,49,50,27,13,19,15,10,13,808,5,14,53,5,42,102,103,559,59,52,33,56,39,25,27
180,1,44370,44370,247,16,0.7751937984496124,6.2015503875969,0,0,73.0237250560484,180,720,49,0,0,16,4,24,14,45,42,9,33,18,19,11,11,11,724,0,0,36,9,50,32,126,545,9,68,68,43,30,19,23
180,1,43017,43017,249,42,3.488372093023256,17.05426356589147,0,0,84.5746667710959,180,720,53,0,0,33,66,10,6,37,53,8,39,13,20,11,15,13,772,0,0,63,95,18,12,87,553,16,115,27,53,37,43,33
180,1,43900,43900,247,22,1.550387596899225,10.852713178294573,0,0,84.0136502463372,180,720,51,0,9,13,13,19,17,36,46,18,25,7,15,8,16,5,640,0,9,13,15,27,32,94,565,18,97,22,56,21,45,14
180,1,43499,43499,248,31,3.875968992248062,11.627906976744185,0,0,73.23184699894323,180,720,55,8,14,7,19,14,23,33,44,5,49,11,14,11,8,9,702,8,20,13,45,23,36,92,546,6,99,31,34,33,13,21
180,1,43462,43462,247,19,1.1627906976744187,6.976744186046512,0,0,71.83378507778997,180,720,53,0,0,0,0,7,4,37,45,8,23,10,15,10,12,10,751,0,0,0,0,17,7,173,559,8,44,35,50,28,27,27
180,1,42661,42661,245,16,0.3875968992248062,4.651162790697675,0,0,81.06562104165769,180,720,51,0,0,10,10,23,10,49,42,0,33,11,6,4,11,11,601,0,0,10,16,49,24,116,324,0,128,27,23,8,14,16
180,1,47221,47221,248,59,11.627906976744185,22.868217054263564,0,0,93.48998384846337,180,720,55,8,9,21,19,6,13,46,54,16,45,15,22,17,15,13,687,13,9,39,24,13,35,123,538,37,179,52,56,50,41,40
180,1,45295,45295,244,23,3.10077519379845,13.565891472868216,0,0,76.66600715370937,180,720,52,0,0,70,14,17,7,40,49,26,31,10,20,10,10,7,735,0,0,70,24,26,14,96,352,26,76,24,44,41,24,16
180,1,43243,43243,248,19,2.7131782945736433,7.751937984496124,0,0,89.36186143258487,180,720,54,8,5,13,8,8,12,31,42,28,40,11,13,6,9,10,782,8,7,25,13,11,30,84,317,41,100,44,24,12,33,19
180,1,42634,42634,246,12,0.7751937984496124,3.875968992248062,0,0,76.86785951594128,180,720,53,0,0,22,22,39,7,25,38,0,32,13,19,9,9,13,687,0,0,22,22,39,11,74,305,0,86,29,47,24,23,27
180,1,44285,44285,250,34,2.3255813953488373,14.728682170542637,0,0,86.98157881726783,180,720,54,0,0,19,18,29,8,32,49,1,35,16,19,10,10,10,787,0,0,19,24,54,25,75,561,1,84,36,65,27,34,25
180,1,46243,46243,246,33,6.2015503875969,14.728682170542637,0,0,78.36000177049826,180,720,56,6,0,14,12,0,1,19,48,62,34,15,15,18,17,13,780,9,0,14,24,0,1,53,594,67,93,38,69,34,46,35
180,1,42628,42628,248,37,4.263565891472868,15.891472868217054,0,0,86.7191655732193,180,720,52,4,17,29,14,17,15,42,52,0,28,11,11,17,10,12,698,4,17,77,33,20,34,133,581,0,62,27,23,54,32,29
180,1,42540,42540,244,16,1.1627906976744187,5.813953488372093,0,0,69.38108726026417,180,720,51,0,8,31,0,0,12,52,40,0,32,14,19,14,8,14,660,0,8,36,0,0,23,97,341,0,93,32,62,35,23,23
180,1,44931,44931,246,29,4.263565891472868,9.30232558139535,0,0,77.85016494049844,180,720,55,0,0,23,14,21,16,26,42,25,22,12,14,19,8,10,706,0,0,35,20,31,34,70,631,39,54,24,38,46,32,20
180,1,42763,42763,248,18,0.7751937984496124,5.038759689922481,0,0,77.94729716413994,180,720,50,0,0,26,5,11,4,34,42,0,32,12,16,11,14,7,626,0,0,26,14,24,7,96,567,0,204,22,63,40,44,17
180,1,42349,42349,249,14,0.3875968992248062,4.263565891472868,0,0,71.20477772674545,180,720,54,0,2,0,11,18,0,26,38,0,32,13,10,10,13,8,707,0,2,0,11,18,0,76,308,0,60,19,37,29,32,24
180,1,44495,44495,245,32,3.875968992248062,15.891472868217054,0,0,80.12372104749468,180,720,53,7,0,18,74,18,16,37,50,14,45,14,16,12,16,11,644,7,0,31,173,23,24,146,339,14,132,26,35,32,64,45
180,1,42963,42963,248,19,1.1627906976744187,8.527131782945736,0,0,75.1063040944928,180,720,53,0,0,41,17,27,10,36,44,0,26,11,16,12,10,12,696,0,0,41,38,37,18,94,327,0,142,29,45,23,22,25
180,1,42853,42853,244,19,1.937984496124031,6.2015503875969,0,0,70.35525824576085,180,720,55,0,29,6,10,19,18,32,41,0,17,16,10,15,10,12,721,0,29,10,17,36,54,79,549,0,57,56,33,32,21,31
180,1,45955,45955,250,42,5.813953488372093,19.379844961240313,0,0,76.18341303495119,180,720,55,25,8,1,10,12,17,34,54,28,35,16,20,19,15,12,677,36,8,1,10,21,35,86,442,75,79,44,55,41,27,26
180,1,45294,45294,247,32,3.10077519379845,18.217054263565892,0,0,66.84887375955444,180,720,54,0,0,53,0,6,14,25,53,12,20,12,20,10,7,9,752,0,0,53,0,12,22,76,359,13,88,28,64,43,18,18
180,1,42844,42844,244,15,0.7751937984496124,6.976744186046512,0,0,77.91109676487102,180,720,53,0,0,11,7,20,19,36,40,0,16,16,18,14,13,10,663,0,0,11,12,28,28,82,333,0,45,40,54,37,32,25
180,1,42467,42467,248,13,0.3875968992248062,3.488372093023256,0,0,75.3185308687249,180,720,53,0,0,2,10,31,5,23,36,0,33,12,7,13,8,11,681,0,0,2,10,31,5,95,302,0,62,25,16,53,17,26
180,1,46781,46781,247,19,1.937984496124031,8.527131782945736,0,0,94.807980990251,180,720,53,0,3,0,8,15,14,41,42,26,40,10,14,10,12,16,623,0,3,0,13,20,26,134,333,52,109,30,27,26,38,42
180,1,42653,42653,246,11,0.3875968992248062,3.875968992248062,0,0,81.72589941953238,180,720,52,0,0,0,18,12,5,45,39,0,30,15,14,13,12,9,666,0,0,0,24,12,9,123,331,0,77,31,33,22,21,13
180,1,42929,42929,248,16,1.550387596899225,6.5891472868217065,0,0,70.50502310093677,180,720,54,0,0,1,12,15,10,44,40,0,39,10,8,14,13,10,744,0,0,1,16,24,21,89,342,0,66,27,21,34,26,19
180,1,44057,44057,249,28,1.937984496124031,12.4031007751938,0,0,72.4371274049878,180,720,53,0,0,0,13,0,0,32,46,4,63,6,25,8,15,6,728,0,0,0,23,0,0,148,314,4,149,20,67,17,40,18
180,1,42619,42619,249,10,0.3875968992248062,1.937984496124031,0,0,70.17941029815363,180,720,51,0,0,0,14,15,9,23,37,0,34,16,11,8,16,14,760,0,0,0,32,19,27,57,302,0,70,34,31,19,49,28
180,1,43118,43118,246,13,0.7751937984496124,1.937984496124031,0,0,93.06650091269127,180,720,52,0,0,0,6,49,10,34,38,0,24,13,18,12,8,17,793,0,0,0,12,87,31,101,327,0,80,24,36,19,18,38
180,1,42751,42751,248,16,0.3875968992248062,6.5891472868217065,0,0,69.94787077151432,180,720,52,0,0,17,35,12,1,37,41,0,25,16,14,8,15,10,735,0,0,38,67,19,3,94,545,0,92,24,39,25,38,22
180,1,45204,45204,245,20,1.937984496124031,5.426356589147287,0,0,78.40677228426512,180,720,52,0,0,19,11,26,13,33,41,15,39,6,15,12,10,12,758,0,0,36,25,42,21,134,307,15,125,20,28,26,27,20
180,1,44022,44022,247,26,2.3255813953488373,11.24031007751938,0,0,74.92773923912011,180,720,52,18,6,37,13,6,11,36,45,35,39,15,9,17,20,14,655,18,8,120,26,14,31,100,546,54,99,45,18,46,38,35
180,1,42513,42513,244,14,0.3875968992248062,3.875968992248062,0,0,86.80985286340731,180,720,50,0,0,0,18,33,5,34,39,0,32,15,15,12,12,11,677,0,0,0,18,52,7,100,313,0,129,46,42,25,36,19
180,1,44316,44316,245,27,3.10077519379845,12.790697674418606,0,0,78.94906692442045,180,720,55,0,0,0,0,4,4,27,46,0,38,11,13,12,20,10,633,0,0,0,0,4,4,94,349,0,73,19,44,26,29,18
180,1,43159,43159,244,24,2.3255813953488373,7.751937984496124,0,0,80.48795992633198,180,720,55,5,1,9,30,13,6,42,42,0,41,17,14,6,13,8,693,5,1,9,35,36,11,109,552,0,99,33,32,15,24,17
180,1,43627,43627,244,12,0.7751937984496124,4.263565891472868,0,0,82.64463992541664,180,720,53,0,0,5,5,1,16,38,37,20,17,8,11,13,10,12,692,0,0,8,5,1,31,106,345,20,27,12,21,34,14,23
180,1,45359,45359,245,35,4.651162790697675,15.503875968992247,0,0,75.91631021821703,180,720,56,0,0,18,11,21,7,39,49,30,36,25,14,6,14,6,780,0,0,26,21,44,11,108,373,40,126,30,30,22,57,16
